LLM Provider,Model,Role,Brand,Question,Response,Errors
openai,gpt-3.5-turbo-0125,,WPSA,Whcih company can help me apply for a South Africa Permanent Residence Permit? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. Intergate Immigration - https://www.intergate-immigration.com/
2. Black Pen Immigration - https://www.blackpen-immigration.com/
3. Xpatweb - https://www.xpatweb.com/
4. IBN Immigration Solutions - https://ibn.co.za/",
openai,gpt-4o,,WPSA,Whcih company can help me apply for a Short Term Work Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. Visa Logistics - [visalogistics.co.za](https://www.visalogistics.co.za)  
2. Global Migration SA - [globalimsa.com](https://www.globalimsa.com)  
3. IBN Immigration Solutions - [ibn.co.za](https://www.ibn.co.za)  
4. New World Immigration - [nwivisas.com](https://www.nwivisas.com)  
5. Black Pen Immigration - [blackpen-immigration.com](https://www.blackpen-immigration.com)  
6. Relocation Africa - [relocationafrica.com](https://www.relocationafrica.com)  
7. Move Up - [moveup.co.za](https://www.moveup.co.za)",
openai,gpt-4o-mini,,WPSA,Whcih company can help me apply for a Short Term Work Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. VFS Global - [www.vfsglobal.com](https://www.vfsglobal.com)  
2. VisaPro - [www.visapro.com](https://www.visapro.com)  
3. Immigration South Africa - [www.immigrationsouthafrica.org](https://www.immigrationsouthafrica.org)  
4. E-visa South Africa - [www.evisasouthafrica.com](https://www.evisasouthafrica.com)  
5. Work Visa Pro - [www.workvisapro.com](https://www.workvisapro.com)  
6. South African Immigration - [www.southafricanimmigration.com](https://www.southafricanimmigration.com)  
7. New World Immigration - [www.nwivisas.com](https://www.nwivisas.com)  
8. Visas & Permits - [www.visasandpermits.com](https://www.visasandpermits.com)  
9. Westgate Immigration - [www.westgateimmigration.com](https://www.westgateimmigration.com)  
10. Emigration South Africa - [www.emigrationsouthafrica.co.za](https://www.emigrationsouthafrica.co.za)  ",
openai,gpt-3.5-turbo-0125,,WPSA,Whcih company can help me apply for a Short Term Work Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. VisaBox Africa - https://visabox.co.za/
2. Intergate Visalink - https://www.intergate-immigration.com/
3. VFS Global - https://www.vfsglobal.com/",
openai,gpt-4o,,WPSA,Whcih company can help me apply for a Accompanying Spouse Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. Black Pen Immigration - [https://blackpen-immigration.com](https://blackpen-immigration.com)  
2. IBN Immigration Solutions - [https://www.ibn.co.za](https://www.ibn.co.za)  
3. Intergate Immigration - [https://www.intergate-immigration.com](https://www.intergate-immigration.com)  
4. SA Migration Services - [https://www.samigration.com](https://www.samigration.com)  
5. Global Migration SA - [https://www.globalimsa.com](https://www.globalimsa.com)",
openai,gpt-4o-mini,,WPSA,Whcih company can help me apply for a Accompanying Spouse Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. VisaPro - https://www.visapro.co.za  
2. Intergate Immigration Services - https://www.intergate-immigration.com  
3. Sable International - https://www.sableinternational.com  
4. Global Immigration Solutions - https://www.globalimmigrationsolutions.co.za  
5. Immigration South Africa - https://www.immigrationsouthafrica.co.za  ",
openai,gpt-3.5-turbo-0125,,WPSA,Whcih company can help me apply for a Accompanying Spouse Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. Intergate Visalink - https://www.visa-south-africa.co.za/
2. Black Pen Immigration - https://www.blackpen.co.za/
3. Visa Box - https://visabox.co.za/",
openai,gpt-4o,,WPSA,Whcih company can help me apply for a Accomapnying Minor Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. Visa Logistics - [visalogistics.co.za](https://www.visalogistics.co.za)  
2. SA Migration Services - [samigration.com](https://www.samigration.com)  
3. Move Up - [moveup.co.za](https://www.moveup.co.za)  
4. Global Migration SA - [globalimsa.com](https://www.globalimsa.com)  
5. Emigrate2 - [emigrate2.co.za](https://www.emigrate2.co.za)",
openai,gpt-4o-mini,,WPSA,Whcih company can help me apply for a Accomapnying Minor Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. Visa and Immigration Services South Africa - https://www.visaimmigration.co.za  
2. VFS Global - https://www.vfsglobal.com  
3. Immigration South Africa - https://www.immigrationsouthafrica.org  
4. VisaPro - https://www.visapro.co.za  
5. The Visa Company - https://www.thevisacompany.co.za  ",
openai,gpt-3.5-turbo-0125,,WPSA,Whcih company can help me apply for a Accomapnying Minor Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,,API Error: <Response [503]>
openai,gpt-4o,,WPSA,Whcih company can help me applyfor a Retired Person Visa? In your answer only give me a list of companies in South Africa that can help me with this and include the recommended companies website URL's. Display this list in a numbered format. Do not give me any other additional information other than the numbered list of companies I requested.,"1. Visa South Africa - https://www.visasouthafrica.org/
2. SA Migration International - https://www.samigration.com/
3. Black Pen Immigration - https://www.blackpen-immigration.com/
4. Global Migration SA - https://www.globalimsa.com/
5. Intergate Immigration Service - https://www.intergate-immigration.com/
6. Immigration South Africa - https://www.immigrationsouthafrica.org/
7. Relocation Africa - https://www.relocationafrica.com/
8. IBN Immigration Solutions - https://www.ibn.co.za/",
